metodo,imagen_id,nivel_brillo,estado_ojo,ear_ref,clase_ref,ear_mejorada,clase_predicha,resultado
RETINEX,zc0386,B5,abierto,0.300409,abierto,0.283022,abierto,TN
RETINEX,zc0386,B10,abierto,0.300409,abierto,0.300548,abierto,TN
RETINEX,zc0386,B15,abierto,0.300409,abierto,0.300255,abierto,TN
RETINEX,zc0386,B25,abierto,0.300409,abierto,0.30205,abierto,TN
RETINEX,zc0386,B40,abierto,0.300409,abierto,0.298513,abierto,TN
RETINEX,zc0442,B5,abierto,0.304034,abierto,0.298746,abierto,TN
RETINEX,zc0442,B10,abierto,0.304034,abierto,0.287284,abierto,TN
RETINEX,zc0442,B15,abierto,0.304034,abierto,0.289788,abierto,TN
RETINEX,zc0442,B25,abierto,0.304034,abierto,0.300838,abierto,TN
RETINEX,zc0442,B40,abierto,0.304034,abierto,0.294907,abierto,TN
RETINEX,zc0507,B5,abierto,0.298926,abierto,0.292565,abierto,TN
RETINEX,zc0507,B10,abierto,0.298926,abierto,0.284286,abierto,TN
RETINEX,zc0507,B15,abierto,0.298926,abierto,0.289375,abierto,TN
RETINEX,zc0507,B25,abierto,0.298926,abierto,0.287914,abierto,TN
RETINEX,zc0507,B40,abierto,0.298926,abierto,0.287817,abierto,TN
RETINEX,zc0686,B5,abierto,0.300033,abierto,0.292966,abierto,TN
RETINEX,zc0686,B10,abierto,0.300033,abierto,0.288458,abierto,TN
RETINEX,zc0686,B15,abierto,0.300033,abierto,0.288525,abierto,TN
RETINEX,zc0686,B25,abierto,0.300033,abierto,0.287939,abierto,TN
RETINEX,zc0686,B40,abierto,0.300033,abierto,0.292224,abierto,TN
RETINEX,zc0809,B5,abierto,0.30899,abierto,0.291026,abierto,TN
RETINEX,zc0809,B10,abierto,0.30899,abierto,0.293605,abierto,TN
RETINEX,zc0809,B15,abierto,0.30899,abierto,0.294485,abierto,TN
RETINEX,zc0809,B25,abierto,0.30899,abierto,0.297281,abierto,TN
RETINEX,zc0809,B40,abierto,0.30899,abierto,0.295606,abierto,TN
RETINEX,zc0813,B5,abierto,0.2834,abierto,0.279558,abierto,TN
RETINEX,zc0813,B10,abierto,0.2834,abierto,0.274708,abierto,TN
RETINEX,zc0813,B15,abierto,0.2834,abierto,0.273148,abierto,TN
RETINEX,zc0813,B25,abierto,0.2834,abierto,0.276556,abierto,TN
RETINEX,zc0813,B40,abierto,0.2834,abierto,0.273853,abierto,TN
RETINEX,zc0842,B5,abierto,0.312288,abierto,0.28056,abierto,TN
RETINEX,zc0842,B10,abierto,0.312288,abierto,0.29523,abierto,TN
RETINEX,zc0842,B15,abierto,0.312288,abierto,0.29331,abierto,TN
RETINEX,zc0842,B25,abierto,0.312288,abierto,0.295974,abierto,TN
RETINEX,zc0842,B40,abierto,0.312288,abierto,0.295974,abierto,TN
RETINEX,zc0852,B5,abierto,0.299491,abierto,0.289187,abierto,TN
RETINEX,zc0852,B10,abierto,0.299491,abierto,0.294702,abierto,TN
RETINEX,zc0852,B15,abierto,0.299491,abierto,0.298889,abierto,TN
RETINEX,zc0852,B25,abierto,0.299491,abierto,0.291874,abierto,TN
RETINEX,zc0852,B40,abierto,0.299491,abierto,0.293078,abierto,TN
RETINEX,zc1127,B5,abierto,0.292988,abierto,0.281252,abierto,TN
RETINEX,zc1127,B10,abierto,0.292988,abierto,0.293872,abierto,TN
RETINEX,zc1127,B15,abierto,0.292988,abierto,0.287174,abierto,TN
RETINEX,zc1127,B25,abierto,0.292988,abierto,0.290955,abierto,TN
RETINEX,zc1127,B40,abierto,0.292988,abierto,0.290876,abierto,TN
RETINEX,zc1135,B5,abierto,0.285628,abierto,0.285195,abierto,TN
RETINEX,zc1135,B10,abierto,0.285628,abierto,0.282772,abierto,TN
RETINEX,zc1135,B15,abierto,0.285628,abierto,0.28122,abierto,TN
RETINEX,zc1135,B25,abierto,0.285628,abierto,0.286964,abierto,TN
RETINEX,zc1135,B40,abierto,0.285628,abierto,0.284797,abierto,TN
RETINEX,zc1176,B5,abierto,0.303197,abierto,0.292635,abierto,TN
RETINEX,zc1176,B10,abierto,0.303197,abierto,0.296912,abierto,TN
RETINEX,zc1176,B15,abierto,0.303197,abierto,0.300202,abierto,TN
RETINEX,zc1176,B25,abierto,0.303197,abierto,0.293646,abierto,TN
RETINEX,zc1176,B40,abierto,0.303197,abierto,0.29881,abierto,TN
RETINEX,zc1181,B5,abierto,0.295334,abierto,0.296201,abierto,TN
RETINEX,zc1181,B10,abierto,0.295334,abierto,0.296627,abierto,TN
RETINEX,zc1181,B15,abierto,0.295334,abierto,0.297264,abierto,TN
RETINEX,zc1181,B25,abierto,0.295334,abierto,0.302605,abierto,TN
RETINEX,zc1181,B40,abierto,0.295334,abierto,0.304353,abierto,TN
RETINEX,zc1316,B5,abierto,0.290126,abierto,0.282005,abierto,TN
RETINEX,zc1316,B10,abierto,0.290126,abierto,0.293607,abierto,TN
RETINEX,zc1316,B15,abierto,0.290126,abierto,0.299049,abierto,TN
RETINEX,zc1316,B25,abierto,0.290126,abierto,0.297668,abierto,TN
RETINEX,zc1316,B40,abierto,0.290126,abierto,0.297373,abierto,TN
RETINEX,zc1434,B5,abierto,0.312443,abierto,0.288035,abierto,TN
RETINEX,zc1434,B10,abierto,0.312443,abierto,0.296023,abierto,TN
RETINEX,zc1434,B15,abierto,0.312443,abierto,0.29917,abierto,TN
RETINEX,zc1434,B25,abierto,0.312443,abierto,0.30953,abierto,TN
RETINEX,zc1434,B40,abierto,0.312443,abierto,0.305883,abierto,TN
RETINEX,zc1452,B5,abierto,0.292933,abierto,0.287421,abierto,TN
RETINEX,zc1452,B10,abierto,0.292933,abierto,0.293295,abierto,TN
RETINEX,zc1452,B15,abierto,0.292933,abierto,0.291638,abierto,TN
RETINEX,zc1452,B25,abierto,0.292933,abierto,0.296717,abierto,TN
RETINEX,zc1452,B40,abierto,0.292933,abierto,0.299956,abierto,TN
RETINEX,zc1490,B5,abierto,0.295927,abierto,0.291911,abierto,TN
RETINEX,zc1490,B10,abierto,0.295927,abierto,0.297852,abierto,TN
RETINEX,zc1490,B15,abierto,0.295927,abierto,0.301007,abierto,TN
RETINEX,zc1490,B25,abierto,0.295927,abierto,0.294385,abierto,TN
RETINEX,zc1490,B40,abierto,0.295927,abierto,0.29525,abierto,TN
RETINEX,zc1576,B5,abierto,0.297967,abierto,0.276261,abierto,TN
RETINEX,zc1576,B10,abierto,0.297967,abierto,0.289956,abierto,TN
RETINEX,zc1576,B15,abierto,0.297967,abierto,0.293614,abierto,TN
RETINEX,zc1576,B25,abierto,0.297967,abierto,0.291927,abierto,TN
RETINEX,zc1576,B40,abierto,0.297967,abierto,0.29069,abierto,TN
RETINEX,zc1667,B5,abierto,0.301011,abierto,0.295879,abierto,TN
RETINEX,zc1667,B10,abierto,0.301011,abierto,0.293091,abierto,TN
RETINEX,zc1667,B15,abierto,0.301011,abierto,0.302924,abierto,TN
RETINEX,zc1667,B25,abierto,0.301011,abierto,0.303582,abierto,TN
RETINEX,zc1667,B40,abierto,0.301011,abierto,0.305016,abierto,TN
LiteIE,closed_eye_0002.jpg_face_2,B5,cerrado,0.108019,cerrado,0.111768,cerrado,TP
LiteIE,closed_eye_0002.jpg_face_2,B10,cerrado,0.108019,cerrado,0.076577,cerrado,TP
LiteIE,closed_eye_0002.jpg_face_2,B15,cerrado,0.108019,cerrado,0.104257,cerrado,TP
LiteIE,closed_eye_0002.jpg_face_2,B25,cerrado,0.108019,cerrado,0.078772,cerrado,TP
LiteIE,closed_eye_0002.jpg_face_2,B40,cerrado,0.108019,cerrado,0.070527,cerrado,TP
LiteIE,closed_eye_0003.jpg_face_2,B5,cerrado,0.062583,cerrado,,no_det,no_det
LiteIE,closed_eye_0003.jpg_face_2,B10,cerrado,0.062583,cerrado,,no_det,no_det
LiteIE,closed_eye_0003.jpg_face_2,B15,cerrado,0.062583,cerrado,,no_det,no_det
LiteIE,closed_eye_0003.jpg_face_2,B25,cerrado,0.062583,cerrado,,no_det,no_det
LiteIE,closed_eye_0003.jpg_face_2,B40,cerrado,0.062583,cerrado,0.056163,cerrado,TP
LiteIE,closed_eye_0007.jpg_face_1,B5,cerrado,0.032973,cerrado,0.060531,cerrado,TP
LiteIE,closed_eye_0007.jpg_face_1,B10,cerrado,0.032973,cerrado,0.021644,cerrado,TP
LiteIE,closed_eye_0007.jpg_face_1,B15,cerrado,0.032973,cerrado,0.031808,cerrado,TP
LiteIE,closed_eye_0007.jpg_face_1,B25,cerrado,0.032973,cerrado,0.02824,cerrado,TP
LiteIE,closed_eye_0007.jpg_face_1,B40,cerrado,0.032973,cerrado,0.028796,cerrado,TP
LiteIE,closed_eye_0013.BMP_face_1,B5,cerrado,0.100251,cerrado,0.075208,cerrado,TP
LiteIE,closed_eye_0013.BMP_face_1,B10,cerrado,0.100251,cerrado,0.079803,cerrado,TP
LiteIE,closed_eye_0013.BMP_face_1,B15,cerrado,0.100251,cerrado,0.081426,cerrado,TP
LiteIE,closed_eye_0013.BMP_face_1,B25,cerrado,0.100251,cerrado,0.104646,cerrado,TP
LiteIE,closed_eye_0013.BMP_face_1,B40,cerrado,0.100251,cerrado,0.078607,cerrado,TP
LiteIE,closed_eye_0015.jpg_face_1,B5,cerrado,0.044322,cerrado,0.047387,cerrado,TP
LiteIE,closed_eye_0015.jpg_face_1,B10,cerrado,0.044322,cerrado,0.032995,cerrado,TP
LiteIE,closed_eye_0015.jpg_face_1,B15,cerrado,0.044322,cerrado,0.035688,cerrado,TP
LiteIE,closed_eye_0015.jpg_face_1,B25,cerrado,0.044322,cerrado,0.021326,cerrado,TP
LiteIE,closed_eye_0015.jpg_face_1,B40,cerrado,0.044322,cerrado,0.028393,cerrado,TP
LiteIE,closed_eye_0019.jpg_face_1,B5,cerrado,0.028059,cerrado,0.113445,cerrado,TP
LiteIE,closed_eye_0019.jpg_face_1,B10,cerrado,0.028059,cerrado,0.028739,cerrado,TP
LiteIE,closed_eye_0019.jpg_face_1,B15,cerrado,0.028059,cerrado,0.045182,cerrado,TP
LiteIE,closed_eye_0019.jpg_face_1,B25,cerrado,0.028059,cerrado,0.043868,cerrado,TP
LiteIE,closed_eye_0019.jpg_face_1,B40,cerrado,0.028059,cerrado,0.023862,cerrado,TP
LiteIE,closed_eye_0030.jpg_face_2,B5,cerrado,0.057203,cerrado,0.074551,cerrado,TP
LiteIE,closed_eye_0030.jpg_face_2,B10,cerrado,0.057203,cerrado,0.061331,cerrado,TP
LiteIE,closed_eye_0030.jpg_face_2,B15,cerrado,0.057203,cerrado,0.062732,cerrado,TP
LiteIE,closed_eye_0030.jpg_face_2,B25,cerrado,0.057203,cerrado,0.06423,cerrado,TP
LiteIE,closed_eye_0030.jpg_face_2,B40,cerrado,0.057203,cerrado,0.062695,cerrado,TP
LiteIE,closed_eye_0032.jpg_face_1,B5,cerrado,0.03677,cerrado,0.027337,cerrado,TP
LiteIE,closed_eye_0032.jpg_face_1,B10,cerrado,0.03677,cerrado,0.041689,cerrado,TP
LiteIE,closed_eye_0032.jpg_face_1,B15,cerrado,0.03677,cerrado,0.033227,cerrado,TP
LiteIE,closed_eye_0032.jpg_face_1,B25,cerrado,0.03677,cerrado,0.030754,cerrado,TP
LiteIE,closed_eye_0032.jpg_face_1,B40,cerrado,0.03677,cerrado,0.032915,cerrado,TP
LiteIE,closed_eye_0033.jpg_face_2,B5,cerrado,0.103117,cerrado,0.173686,abierto,FN
LiteIE,closed_eye_0033.jpg_face_2,B10,cerrado,0.103117,cerrado,0.096622,cerrado,TP
LiteIE,closed_eye_0033.jpg_face_2,B15,cerrado,0.103117,cerrado,0.092506,cerrado,TP
LiteIE,closed_eye_0033.jpg_face_2,B25,cerrado,0.103117,cerrado,0.085067,cerrado,TP
LiteIE,closed_eye_0033.jpg_face_2,B40,cerrado,0.103117,cerrado,0.076889,cerrado,TP
LiteIE,closed_eye_0053.jpg_face_3,B5,cerrado,0.068393,cerrado,0.085221,cerrado,TP
LiteIE,closed_eye_0053.jpg_face_3,B10,cerrado,0.068393,cerrado,0.090206,cerrado,TP
LiteIE,closed_eye_0053.jpg_face_3,B15,cerrado,0.068393,cerrado,0.076193,cerrado,TP
LiteIE,closed_eye_0053.jpg_face_3,B25,cerrado,0.068393,cerrado,0.079889,cerrado,TP
LiteIE,closed_eye_0053.jpg_face_3,B40,cerrado,0.068393,cerrado,0.072754,cerrado,TP
LiteIE,closed_eye_0059.jpg_face_2,B5,cerrado,0.10055,cerrado,0.126215,cerrado,TP
LiteIE,closed_eye_0059.jpg_face_2,B10,cerrado,0.10055,cerrado,0.087578,cerrado,TP
LiteIE,closed_eye_0059.jpg_face_2,B15,cerrado,0.10055,cerrado,0.097325,cerrado,TP
LiteIE,closed_eye_0059.jpg_face_2,B25,cerrado,0.10055,cerrado,0.084214,cerrado,TP
LiteIE,closed_eye_0059.jpg_face_2,B40,cerrado,0.10055,cerrado,0.08968,cerrado,TP
LiteIE,closed_eye_0060.jpg_face_1,B5,cerrado,0.047151,cerrado,0.05098,cerrado,TP
LiteIE,closed_eye_0060.jpg_face_1,B10,cerrado,0.047151,cerrado,0.035443,cerrado,TP
LiteIE,closed_eye_0060.jpg_face_1,B15,cerrado,0.047151,cerrado,0.038488,cerrado,TP
LiteIE,closed_eye_0060.jpg_face_1,B25,cerrado,0.047151,cerrado,0.036278,cerrado,TP
LiteIE,closed_eye_0060.jpg_face_1,B40,cerrado,0.047151,cerrado,0.041683,cerrado,TP
LiteIE,closed_eye_0068.jpg_face_1,B5,cerrado,0.047283,cerrado,0.056883,cerrado,TP
LiteIE,closed_eye_0068.jpg_face_1,B10,cerrado,0.047283,cerrado,0.061567,cerrado,TP
LiteIE,closed_eye_0068.jpg_face_1,B15,cerrado,0.047283,cerrado,0.062164,cerrado,TP
LiteIE,closed_eye_0068.jpg_face_1,B25,cerrado,0.047283,cerrado,0.05806,cerrado,TP
LiteIE,closed_eye_0068.jpg_face_1,B40,cerrado,0.047283,cerrado,0.060148,cerrado,TP
LiteIE,closed_eye_0077.jpg_face_1,B5,cerrado,0.062263,cerrado,0.068881,cerrado,TP
LiteIE,closed_eye_0077.jpg_face_1,B10,cerrado,0.062263,cerrado,0.058485,cerrado,TP
LiteIE,closed_eye_0077.jpg_face_1,B15,cerrado,0.062263,cerrado,0.04892,cerrado,TP
LiteIE,closed_eye_0077.jpg_face_1,B25,cerrado,0.062263,cerrado,0.050567,cerrado,TP
LiteIE,closed_eye_0077.jpg_face_1,B40,cerrado,0.062263,cerrado,0.053803,cerrado,TP
LiteIE,closed_eye_0086.jpg_face_2,B5,cerrado,0.055506,cerrado,0.072513,cerrado,TP
LiteIE,closed_eye_0086.jpg_face_2,B10,cerrado,0.055506,cerrado,0.053597,cerrado,TP
LiteIE,closed_eye_0086.jpg_face_2,B15,cerrado,0.055506,cerrado,0.049214,cerrado,TP
LiteIE,closed_eye_0086.jpg_face_2,B25,cerrado,0.055506,cerrado,0.045005,cerrado,TP
LiteIE,closed_eye_0086.jpg_face_2,B40,cerrado,0.055506,cerrado,0.043504,cerrado,TP
LiteIE,closed_eye_0091.jpg_face_1,B5,cerrado,0.050929,cerrado,0.045189,cerrado,TP
LiteIE,closed_eye_0091.jpg_face_1,B10,cerrado,0.050929,cerrado,0.047621,cerrado,TP
LiteIE,closed_eye_0091.jpg_face_1,B15,cerrado,0.050929,cerrado,0.056679,cerrado,TP
LiteIE,closed_eye_0091.jpg_face_1,B25,cerrado,0.050929,cerrado,0.041006,cerrado,TP
LiteIE,closed_eye_0091.jpg_face_1,B40,cerrado,0.050929,cerrado,0.046968,cerrado,TP
LiteIE,closed_eye_0093.jpg_face_1,B5,cerrado,0.078215,cerrado,0.104661,cerrado,TP
LiteIE,closed_eye_0093.jpg_face_1,B10,cerrado,0.078215,cerrado,0.108934,cerrado,TP
LiteIE,closed_eye_0093.jpg_face_1,B15,cerrado,0.078215,cerrado,0.085575,cerrado,TP
LiteIE,closed_eye_0093.jpg_face_1,B25,cerrado,0.078215,cerrado,0.073086,cerrado,TP
LiteIE,closed_eye_0093.jpg_face_1,B40,cerrado,0.078215,cerrado,0.071941,cerrado,TP
LiteIE,closed_eye_0095.jpg_face_1,B5,cerrado,0.054832,cerrado,,no_det,no_det
LiteIE,closed_eye_0095.jpg_face_1,B10,cerrado,0.054832,cerrado,,no_det,no_det
LiteIE,closed_eye_0095.jpg_face_1,B15,cerrado,0.054832,cerrado,0.057402,cerrado,TP
LiteIE,closed_eye_0095.jpg_face_1,B25,cerrado,0.054832,cerrado,0.055565,cerrado,TP
LiteIE,closed_eye_0095.jpg_face_1,B40,cerrado,0.054832,cerrado,0.04654,cerrado,TP
LiteIE,closed_eye_0097.jpg_face_4,B5,cerrado,0.02637,cerrado,0.062629,cerrado,TP
LiteIE,closed_eye_0097.jpg_face_4,B10,cerrado,0.02637,cerrado,0.053302,cerrado,TP
LiteIE,closed_eye_0097.jpg_face_4,B15,cerrado,0.02637,cerrado,,no_det,no_det
LiteIE,closed_eye_0097.jpg_face_4,B25,cerrado,0.02637,cerrado,,no_det,no_det
LiteIE,closed_eye_0097.jpg_face_4,B40,cerrado,0.02637,cerrado,,no_det,no_det
LiteIE,closed_eye_0105.jpg_face_2,B5,cerrado,0.07693,cerrado,0.142512,cerrado,TP
LiteIE,closed_eye_0105.jpg_face_2,B10,cerrado,0.07693,cerrado,0.094702,cerrado,TP
LiteIE,closed_eye_0105.jpg_face_2,B15,cerrado,0.07693,cerrado,0.072638,cerrado,TP
LiteIE,closed_eye_0105.jpg_face_2,B25,cerrado,0.07693,cerrado,0.07763,cerrado,TP
LiteIE,closed_eye_0105.jpg_face_2,B40,cerrado,0.07693,cerrado,0.063951,cerrado,TP
LiteIE,closed_eye_0139.jpg_face_1,B5,cerrado,0.065564,cerrado,0.060654,cerrado,TP
LiteIE,closed_eye_0139.jpg_face_1,B10,cerrado,0.065564,cerrado,0.060504,cerrado,TP
LiteIE,closed_eye_0139.jpg_face_1,B15,cerrado,0.065564,cerrado,0.057537,cerrado,TP
LiteIE,closed_eye_0139.jpg_face_1,B25,cerrado,0.065564,cerrado,0.05509,cerrado,TP
LiteIE,closed_eye_0139.jpg_face_1,B40,cerrado,0.065564,cerrado,0.056011,cerrado,TP
LiteIE,closed_eye_0142.jpg_face_1,B5,cerrado,0.039781,cerrado,0.045444,cerrado,TP
LiteIE,closed_eye_0142.jpg_face_1,B10,cerrado,0.039781,cerrado,0.040122,cerrado,TP
LiteIE,closed_eye_0142.jpg_face_1,B15,cerrado,0.039781,cerrado,0.040363,cerrado,TP
LiteIE,closed_eye_0142.jpg_face_1,B25,cerrado,0.039781,cerrado,0.040177,cerrado,TP
LiteIE,closed_eye_0142.jpg_face_1,B40,cerrado,0.039781,cerrado,0.039173,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_1,B5,cerrado,0.052451,cerrado,0.053561,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_1,B10,cerrado,0.052451,cerrado,0.047441,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_1,B15,cerrado,0.052451,cerrado,0.048114,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_1,B25,cerrado,0.052451,cerrado,0.045922,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_1,B40,cerrado,0.052451,cerrado,0.047649,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_2,B5,cerrado,0.038325,cerrado,0.053177,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_2,B10,cerrado,0.038325,cerrado,0.033686,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_2,B15,cerrado,0.038325,cerrado,0.027507,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_2,B25,cerrado,0.038325,cerrado,0.031643,cerrado,TP
LiteIE,closed_eye_0151.jpg_face_2,B40,cerrado,0.038325,cerrado,0.037986,cerrado,TP
LiteIE,closed_eye_0161.jpg_face_1,B5,cerrado,0.086532,cerrado,0.077214,cerrado,TP
LiteIE,closed_eye_0161.jpg_face_1,B10,cerrado,0.086532,cerrado,0.072255,cerrado,TP
LiteIE,closed_eye_0161.jpg_face_1,B15,cerrado,0.086532,cerrado,0.100329,cerrado,TP
LiteIE,closed_eye_0161.jpg_face_1,B25,cerrado,0.086532,cerrado,0.127069,cerrado,TP
LiteIE,closed_eye_0161.jpg_face_1,B40,cerrado,0.086532,cerrado,0.168321,abierto,FN
LiteIE,closed_eye_0162.jpg_face_1,B5,cerrado,0.03802,cerrado,0.044117,cerrado,TP
LiteIE,closed_eye_0162.jpg_face_1,B10,cerrado,0.03802,cerrado,0.037685,cerrado,TP
LiteIE,closed_eye_0162.jpg_face_1,B15,cerrado,0.03802,cerrado,0.042054,cerrado,TP
LiteIE,closed_eye_0162.jpg_face_1,B25,cerrado,0.03802,cerrado,0.047873,cerrado,TP
LiteIE,closed_eye_0162.jpg_face_1,B40,cerrado,0.03802,cerrado,0.045757,cerrado,TP
LiteIE,closed_eye_0165.jpg_face_2,B5,cerrado,0.092497,cerrado,0.134499,cerrado,TP
LiteIE,closed_eye_0165.jpg_face_2,B10,cerrado,0.092497,cerrado,0.110769,cerrado,TP
LiteIE,closed_eye_0165.jpg_face_2,B15,cerrado,0.092497,cerrado,0.092726,cerrado,TP
LiteIE,closed_eye_0165.jpg_face_2,B25,cerrado,0.092497,cerrado,0.098596,cerrado,TP
LiteIE,closed_eye_0165.jpg_face_2,B40,cerrado,0.092497,cerrado,0.105255,cerrado,TP
LiteIE,closed_eye_0168.jpg_face_1,B5,cerrado,0.063652,cerrado,0.073558,cerrado,TP
LiteIE,closed_eye_0168.jpg_face_1,B10,cerrado,0.063652,cerrado,0.062805,cerrado,TP
LiteIE,closed_eye_0168.jpg_face_1,B15,cerrado,0.063652,cerrado,0.061203,cerrado,TP
LiteIE,closed_eye_0168.jpg_face_1,B25,cerrado,0.063652,cerrado,0.05506,cerrado,TP
LiteIE,closed_eye_0168.jpg_face_1,B40,cerrado,0.063652,cerrado,0.05449,cerrado,TP
LiteIE,closed_eye_0171.jpg_face_1,B5,cerrado,0.032013,cerrado,0.085853,cerrado,TP
LiteIE,closed_eye_0171.jpg_face_1,B10,cerrado,0.032013,cerrado,0.04386,cerrado,TP
LiteIE,closed_eye_0171.jpg_face_1,B15,cerrado,0.032013,cerrado,0.02784,cerrado,TP
LiteIE,closed_eye_0171.jpg_face_1,B25,cerrado,0.032013,cerrado,0.030859,cerrado,TP
LiteIE,closed_eye_0171.jpg_face_1,B40,cerrado,0.032013,cerrado,0.026042,cerrado,TP
LiteIE,closed_eye_0178.jpg_face_1,B5,cerrado,0.135862,cerrado,0.127384,cerrado,TP
LiteIE,closed_eye_0178.jpg_face_1,B10,cerrado,0.135862,cerrado,0.150607,cerrado,TP
LiteIE,closed_eye_0178.jpg_face_1,B15,cerrado,0.135862,cerrado,0.126913,cerrado,TP
LiteIE,closed_eye_0178.jpg_face_1,B25,cerrado,0.135862,cerrado,,no_det,no_det
LiteIE,closed_eye_0178.jpg_face_1,B40,cerrado,0.135862,cerrado,,no_det,no_det
LiteIE,closed_eye_0183.jpg_face_1,B5,cerrado,0.041944,cerrado,0.067745,cerrado,TP
LiteIE,closed_eye_0183.jpg_face_1,B10,cerrado,0.041944,cerrado,0.046162,cerrado,TP
LiteIE,closed_eye_0183.jpg_face_1,B15,cerrado,0.041944,cerrado,0.043776,cerrado,TP
LiteIE,closed_eye_0183.jpg_face_1,B25,cerrado,0.041944,cerrado,0.037664,cerrado,TP
LiteIE,closed_eye_0183.jpg_face_1,B40,cerrado,0.041944,cerrado,0.03598,cerrado,TP
LiteIE,closed_eye_0185.jpg_face_1,B5,cerrado,0.027319,cerrado,0.034193,cerrado,TP
LiteIE,closed_eye_0185.jpg_face_1,B10,cerrado,0.027319,cerrado,0.029574,cerrado,TP
LiteIE,closed_eye_0185.jpg_face_1,B15,cerrado,0.027319,cerrado,0.030418,cerrado,TP
LiteIE,closed_eye_0185.jpg_face_1,B25,cerrado,0.027319,cerrado,0.041346,cerrado,TP
LiteIE,closed_eye_0185.jpg_face_1,B40,cerrado,0.027319,cerrado,0.044462,cerrado,TP
LiteIE,closed_eye_0189.jpg_face_1,B5,cerrado,0.1466,cerrado,0.130714,cerrado,TP
LiteIE,closed_eye_0189.jpg_face_1,B10,cerrado,0.1466,cerrado,0.121238,cerrado,TP
LiteIE,closed_eye_0189.jpg_face_1,B15,cerrado,0.1466,cerrado,0.142693,cerrado,TP
LiteIE,closed_eye_0189.jpg_face_1,B25,cerrado,0.1466,cerrado,0.113609,cerrado,TP
LiteIE,closed_eye_0189.jpg_face_1,B40,cerrado,0.1466,cerrado,0.121444,cerrado,TP
LiteIE,closed_eye_0191.jpg_face_1,B5,cerrado,0.094616,cerrado,0.130555,cerrado,TP
LiteIE,closed_eye_0191.jpg_face_1,B10,cerrado,0.094616,cerrado,0.105708,cerrado,TP
LiteIE,closed_eye_0191.jpg_face_1,B15,cerrado,0.094616,cerrado,0.094786,cerrado,TP
LiteIE,closed_eye_0191.jpg_face_1,B25,cerrado,0.094616,cerrado,0.087719,cerrado,TP
LiteIE,closed_eye_0191.jpg_face_1,B40,cerrado,0.094616,cerrado,0.102631,cerrado,TP
LiteIE,closed_eye_0192.jpg_face_1,B5,cerrado,0.061993,cerrado,0.092391,cerrado,TP
LiteIE,closed_eye_0192.jpg_face_1,B10,cerrado,0.061993,cerrado,0.077631,cerrado,TP
LiteIE,closed_eye_0192.jpg_face_1,B15,cerrado,0.061993,cerrado,0.055811,cerrado,TP
LiteIE,closed_eye_0192.jpg_face_1,B25,cerrado,0.061993,cerrado,0.052273,cerrado,TP
LiteIE,closed_eye_0192.jpg_face_1,B40,cerrado,0.061993,cerrado,0.06681,cerrado,TP
LiteIE,closed_eye_0195.jpg_face_1,B5,cerrado,0.071417,cerrado,0.092725,cerrado,TP
LiteIE,closed_eye_0195.jpg_face_1,B10,cerrado,0.071417,cerrado,0.076328,cerrado,TP
LiteIE,closed_eye_0195.jpg_face_1,B15,cerrado,0.071417,cerrado,0.07114,cerrado,TP
LiteIE,closed_eye_0195.jpg_face_1,B25,cerrado,0.071417,cerrado,0.068764,cerrado,TP
LiteIE,closed_eye_0195.jpg_face_1,B40,cerrado,0.071417,cerrado,0.06897,cerrado,TP
LiteIE,closed_eye_0209.jpg_face_1,B5,cerrado,0.068434,cerrado,0.060898,cerrado,TP
LiteIE,closed_eye_0209.jpg_face_1,B10,cerrado,0.068434,cerrado,0.068577,cerrado,TP
LiteIE,closed_eye_0209.jpg_face_1,B15,cerrado,0.068434,cerrado,0.080246,cerrado,TP
LiteIE,closed_eye_0209.jpg_face_1,B25,cerrado,0.068434,cerrado,0.084076,cerrado,TP
LiteIE,closed_eye_0209.jpg_face_1,B40,cerrado,0.068434,cerrado,0.076322,cerrado,TP
LiteIE,closed_eye_0212.jpg_face_1,B5,cerrado,0.02427,cerrado,0.045484,cerrado,TP
LiteIE,closed_eye_0212.jpg_face_1,B10,cerrado,0.02427,cerrado,0.034845,cerrado,TP
LiteIE,closed_eye_0212.jpg_face_1,B15,cerrado,0.02427,cerrado,0.038899,cerrado,TP
LiteIE,closed_eye_0212.jpg_face_1,B25,cerrado,0.02427,cerrado,0.038242,cerrado,TP
LiteIE,closed_eye_0212.jpg_face_1,B40,cerrado,0.02427,cerrado,0.04227,cerrado,TP
LiteIE,closed_eye_0228.jpg_face_2,B5,cerrado,0.05744,cerrado,0.117398,cerrado,TP
LiteIE,closed_eye_0228.jpg_face_2,B10,cerrado,0.05744,cerrado,0.118604,cerrado,TP
LiteIE,closed_eye_0228.jpg_face_2,B15,cerrado,0.05744,cerrado,0.077525,cerrado,TP
LiteIE,closed_eye_0228.jpg_face_2,B25,cerrado,0.05744,cerrado,0.069414,cerrado,TP
